link,vacancy,company,city,experience,company_rating,wage_k,full_time,office,distant
https://hh.ru/vacancy/98492396?hhtmFrom=vacancy_search_list,Личный ассистент,YouTubeGuru Media Group,Москва,1,4.5,200.0,1,1,0
https://hh.ru/vacancy/98528140?hhtmFrom=vacancy_search_list,Главный специалист административного отдела,ФГУП ГВСУ №14,Москва,3,4.0,120.0,1,1,0
https://hh.ru/vacancy/98531633?hhtmFrom=vacancy_search_list,Начальник договорного отдела,Главное управление по обеспечению деятельности Министерства иностранных дел Российской Федерации,Москва,6,3.4,145.0,1,1,0
https://hh.ru/vacancy/96914317?hhtmFrom=vacancy_search_list,Личный помощник Бизнесмена ТОП-уровня,ООО Бизнес Парк,Москва,0,3.4,200.0,1,1,0
https://hh.ru/vacancy/98454368?hhtmFrom=vacancy_search_list,Персональный водитель,ООО МТК Автопоставка,Москва,3,3.4,120.0,1,1,0
https://hh.ru/vacancy/98482943?hhtmFrom=vacancy_search_list,Кассир отдела санаторно-курортного обслуживания,ФГУП Президент-Сервис,Москва,1,3.4,66.34,1,1,0
https://hh.ru/vacancy/98520795?hhtmFrom=vacancy_search_list,Ведущий юрисконсульт,ООО АО ВО Тяжпромэкспорт,Москва,6,3.4,200.0,1,1,0
https://hh.ru/vacancy/98555775?hhtmFrom=vacancy_search_list,Кладовщик в ИТ - службу,ООО Медиа Онлайн,Москва,1,3.4,100.0,1,1,0
https://hh.ru/vacancy/98638608?hhtmFrom=vacancy_search_list,Домработница/Домработник,Бройтман Евгения Александровна,Москва,3,3.4,5.0,1,1,0
https://hh.ru/vacancy/96814974?hhtmFrom=vacancy_search_list,Удаленный администратор в салон красоты / студию наращивания ресниц,Evium (ИП Денисенко Александр Сергеевич),Москва,0,4.3,23.0,1,0,0
https://hh.ru/vacancy/97739962?hhtmFrom=vacancy_search_list,Медицинская сестра/медицинский брат процедурной,ГБУЗ г.Москвы ГП№170 ДЗМ,Москва,1,4.3,91.0,1,1,0
https://hh.ru/vacancy/97579140?hhtmFrom=vacancy_search_list,Территориальный менеджер по развитию дистрибуции,Frilly,Москва,1,4.3,120.0,1,1,0
https://hh.ru/vacancy/97962695?hhtmFrom=vacancy_search_list,Генеральный директор Family office (Forbes),Frilly,Москва,1,4.3,120.0,1,1,0
https://hh.ru/vacancy/98081735?hhtmFrom=vacancy_search_list,Машинист электропоезда,ООО Аэроэкспресс,Москва,1,3.7,147.0,1,1,0
https://hh.ru/vacancy/98558028?hhtmFrom=vacancy_search_list,Frontend-разработчик (React),ООО Аэроэкспресс,Москва,1,3.7,147.0,1,1,0
https://hh.ru/vacancy/98633273?hhtmFrom=vacancy_search_list,Специалист поддержки в текстовых каналах (без звонков),Онлайн-школа Тетрика,Москва,0,4.4,30.0,0,0,0
https://hh.ru/vacancy/98683819?hhtmFrom=vacancy_search_list,Техник-перегонщик (премиум автомобили),ООО Управление большими данными,Москва,1,5.0,90.0,1,1,0
https://adsrv.hh.ru/click?b=1007279&place=35&meta=QuVoPyAexZcgodayJ4WSp5taBbuq2wAwnd7E7cFiL1BJegrGna-bt1HWxOY1jE1s7g74XV9b2BeVv4h0su6yTDBKCWpaFX9_d7OQlg8mLPFWei-B6wF0QM46g3n2pnwyMmtUtHY_msPwZKbZe-UoU0cUeDjJyWR2ZeVQPrXALM2GkL1q9nlxiQlACz51TQc9-w__bm461oHHF_ubF8zmcBkAeU20QKwCNRipCgiv8d53WwTSFYfQUMmJPM8jsCmwzYMf1LRF-jBcdxP2oq16FR2P4bvpaYHxWtkkLLZz61M_K3D34LXFmbovu7dos13rhEssBTYBux9HURIB_9g6rI_PhtQ3sWf13ieJo3Sc06l3kpnOGwr2wmYu4YAAMq2jHJUN_1kk2LR5XEqXrQZNnbQ9iflG5LyGUtlg2imRUYAGhXlp_Beg_mNhToUkmpQdrrIPycKZP5Sr35S9iBWZPKMffKknmde5OleyEl7Z_cT7Yh6f93danmQpy_w53w_SBYRTCghce_zI_z21RySn9Q%3D%3D&clickType=link_to_vacancy,Бизнес-ассистент,ИП Новиков Андрей Васильевич,Москва,1,5.0,80.0,1,1,0
https://adsrv.hh.ru/click?b=1005099&place=36&meta=vasSbEuSFSqPIMn7qqGVT1scN1YPoCH4jNkqX0T562gBSP7TVbY9tzX0XT5hof8MZJw5oq-P-0jahAHRj-ST7VpW39s1cQrHydWeZ6pnz6sm2Zm5TPgwHtw9x4wCfJJbPXxXtzI2gRAjIybv4UCqC7pY1ZSYgbRl-1YChI_p1usnz5Kr6L1DcW1JPjC8EzPs4Tg49LCExG6CNVf22SB_0M2JoxWuHK02gpZrKFujtCdl8-B1HZ1JO-rUeBott77-BMGQnbmwmEU7nT0Ls_YGwzOKWz-qXJTozIpvFZKOd3VG3onOBHysD06aG3-SWT1HAr8nu94UHaaelqhG9CZl7XWwmZJGnwhQC0Bp2qMQAcxvpAkhB_YrIZ9J8l8bGBerW4FFopht7-E4XDs-9-Y9iAlllOE1oOzC_HLp5RBn1U6Ju8GLG9m8lDigb_pJnmGV6hCt7Etf6jdQbDeq6bKyr2p5MQgv2HeamKwO77xSOZmKsTBT1xXhTD2AYb8-b6XMRO1n8-yKu0voUboq-ypMnw%3D%3D&clickType=link_to_vacancy,Продавец аквариумист,Аквариумная студия Маши Блюм,Москва,0,5.0,70.0,1,1,0
https://hh.ru/vacancy/98445263?hhtmFrom=vacancy_search_list,Cемейный водитель,УК Столица-Сити,Москва,3,5.0,100.0,1,1,0
https://hh.ru/vacancy/98468333?hhtmFrom=vacancy_search_list,Водитель в сеть технических центров,ООО Любимый Сервис,Москва,1,5.0,100.0,1,1,0
https://hh.ru/vacancy/98479340?hhtmFrom=vacancy_search_list,Frontend разработчик (middle),Sitronics Group,Москва,3,3.8,180.0,1,1,0
https://hh.ru/vacancy/98527350?hhtmFrom=vacancy_search_list,Менеджер по организации полетов БПЛА (инвентаризация на складах),ООО Ювл Роботикс,Москва,3,3.8,150.0,1,1,0
https://hh.ru/vacancy/98531080?hhtmFrom=vacancy_search_list,Сервисный инженер (мелкий ремонт и обслуживание),BY business group,Москва,0,4.5,90.0,1,1,0
https://hh.ru/vacancy/98589287?hhtmFrom=vacancy_search_list,Коммерческий директор/директор по развитию,ООО Газкомплект,Москва,6,4.5,500.0,1,1,0
https://hh.ru/vacancy/98092429?hhtmFrom=vacancy_search_list,Ассистент режиссера в студию документальных фильмов,ООО Газкомплект,Москва,6,3.7,500.0,1,1,0
https://hh.ru/vacancy/98410427?hhtmFrom=vacancy_search_list,Ритуальный агент,ООО Городская Ритуальная Служба Обряд,Москва,0,3.7,100.0,1,0,0
https://hh.ru/vacancy/98438360?hhtmFrom=vacancy_search_list,Оперуполномоченный/сотрудник полиции ГУ МВД России по г. Москве,ГУ МВД Российской Федерации по г. Москве,Москва,0,3.7,80.0,1,1,0
https://hh.ru/vacancy/98606513?hhtmFrom=vacancy_search_list,Специалист социальной адаптации участников СВО и их семей (Удаленно),ГУ МВД Российской Федерации по г. Москве,Москва,0,3.7,80.0,1,0,0
https://hh.ru/vacancy/98448824?hhtmFrom=vacancy_search_list,Ведущий специалист по кадровому делопроизводству,ООО КНГК-Транслогистика,Москва,3,3.8,155.0,1,1,0
https://hh.ru/vacancy/98565337?hhtmFrom=vacancy_search_list,Трейдер-аналитик,Хигер Захар Юрьевич,Москва,0,3.8,40.0,1,1,0
https://hh.ru/vacancy/98595839?hhtmFrom=vacancy_search_list,"Учитель английского языка (ул. Заморенова, 29)",Московская Экономическая Школа (МЭШ),Москва,3,4.6,100.0,1,1,0
https://hh.ru/vacancy/98608688?hhtmFrom=vacancy_search_list,Помощница/Помощник руководителя,ООО Индгроз Сервис,Москва,0,4.6,150.0,1,1,0
https://hh.ru/vacancy/98614582?hhtmFrom=vacancy_search_list,Составитель меню/Нутрициолог (удаленная работа),Вefit,Москва,1,4.7,70.0,1,0,0
https://hh.ru/vacancy/98659720?hhtmFrom=vacancy_search_list,Домработница/домработник,Частный дом,Москва,0,4.7,80.0,1,1,0
https://hh.ru/vacancy/98010685?hhtmFrom=vacancy_search_list,Художник (на дому),ИП Цисельский Александр Нинельевич,Москва,0,5.0,30.0,1,0,0
https://hh.ru/vacancy/98359400?hhtmFrom=vacancy_search_list,Оператор ПК,ООО Агроплан,Москва,1,5.0,42.0,1,0,0
https://hh.ru/vacancy/98468626?hhtmFrom=vacancy_search_list,Главный бухгалтер,ООО Агроплан,Москва,1,5.0,42.0,1,1,0
https://hh.ru/vacancy/98528743?hhtmFrom=vacancy_search_list,Финансовый директор CFO,ООО Агроплан,Москва,1,4.8,42.0,1,1,0
https://hh.ru/vacancy/98635857?hhtmFrom=vacancy_search_list,Бухгалтер по расчету заработной платы,ООО Гамасс,Москва,3,4.1,130.0,1,1,0
https://hh.ru/vacancy/93232726?hhtmFrom=vacancy_search_list,Охранник в офис,ЧОП Эстелл,Москва,1,4.1,100.0,1,0,0
https://hh.ru/vacancy/98470356?hhtmFrom=vacancy_search_list,Тестировщик (Manual QA),ЧОП Эстелл,Москва,1,4.2,100.0,1,1,0
https://hh.ru/vacancy/98545939?hhtmFrom=vacancy_search_list,Менеджер по безопасности,SAWATZKY,Москва,1,4.2,110.0,1,1,0
https://hh.ru/vacancy/98567531?hhtmFrom=vacancy_search_list,Дизайнер карточек товаров для маркетплейсов,ООО Гоудрон,Москва,0,4.2,70.0,1,0,0
https://hh.ru/vacancy/98451518?hhtmFrom=vacancy_search_list,Сотрудник СЭБ,Элком-Электро,Москва,1,4.0,100.0,1,1,0
https://hh.ru/vacancy/98475178?hhtmFrom=vacancy_search_list,Личный ассистент стилиста / Бизнес-ассистент,API-Холдинг,Москва,6,5.0,185.0,1,1,0
https://hh.ru/vacancy/98462398?hhtmFrom=vacancy_search_list,Бухгалтер,Fresh Executive Search,Москва,3,5.0,200.0,1,1,0
https://hh.ru/vacancy/98479046?hhtmFrom=vacancy_search_list,Персональный офисный водитель,ООО Балтийская звезда,Москва,3,5.0,90.0,1,1,0
https://hh.ru/vacancy/98480464?hhtmFrom=vacancy_search_list,Домработница/Домработник,ИРМИ,Москва,1,5.0,180.0,1,1,0
https://hh.ru/vacancy/98580656?hhtmFrom=vacancy_search_list,Начальник склада,ООО Шварц,Москва,3,5.0,110.0,1,1,0
https://hh.ru/vacancy/98600658?hhtmFrom=vacancy_search_list,Frontend-разработчик,ООО Шварц,Москва,3,4.3,110.0,1,1,0
https://hh.ru/vacancy/92532671?hhtmFrom=vacancy_search_list,В Тихий коттеджный посёлок,ООО Шварц,Москва,3,3.4,110.0,1,0,1
https://hh.ru/vacancy/98230502?hhtmFrom=vacancy_search_list,Администратор офиса,ООО Берег,Москва,0,3.4,135.0,1,1,0
https://hh.ru/vacancy/98457435?hhtmFrom=vacancy_search_list,Семейный водитель,ООО Берег,Москва,0,4.0,135.0,1,1,0
https://hh.ru/vacancy/98490171?hhtmFrom=vacancy_search_list,"Заместитель руководителя Департамента аудита образования, науки и инноваций",ООО Берег,Москва,0,4.2,135.0,1,1,0
https://hh.ru/vacancy/98633582?hhtmFrom=vacancy_search_list,"Водитель на автовышку с категориями В,С, Москва",ООО Дорожные Комиссары Столицы,Москва,1,4.2,150.0,1,1,0
https://hh.ru/vacancy/94609929?hhtmFrom=vacancy_search_list,Старший бухгалтер,ООО Мир Станочника,Москва,3,4.7,200.0,1,1,0
https://hh.ru/vacancy/97644108?hhtmFrom=vacancy_search_list,Начинающий специалист (в офис),ООО Мир Станочника,Москва,3,4.2,200.0,1,1,0
https://hh.ru/vacancy/97761031?hhtmFrom=vacancy_search_list,Управляющий посуточной арендой домов,Давиденко Татьяна Вячеславовна,Москва,1,4.2,150.0,1,0,0
https://hh.ru/vacancy/98072369?hhtmFrom=vacancy_search_list,Специалист по работе с данными EXCEL,ООО Савушкин продукт,Москва,0,4.2,120.0,1,1,0
https://hh.ru/vacancy/98464402?hhtmFrom=vacancy_search_list,Ассистент менеджера Wildberries,ИП Исангулова Алёна Николаевна,Москва,0,4.2,15.0,1,1,0
https://hh.ru/vacancy/98610209?hhtmFrom=vacancy_search_list,Охранник,ООО ЧОО 3-д Защита,Москва,1,4.5,75.0,1,0,0
https://hh.ru/vacancy/98631959?hhtmFrom=vacancy_search_list,Контролер-охранник,ИП Miyoumi,Москва,1,5.0,60.0,1,1,0
https://hh.ru/vacancy/98632302?hhtmFrom=vacancy_search_list,Гувернантка/Гувернер (м.Ховрино),ИП Стульский Николай Николаевич,Москва,6,5.0,170.0,1,1,0
https://hh.ru/vacancy/98474316?hhtmFrom=vacancy_search_list,Заместитель руководителя правового департамента,ИП Стульский Николай Николаевич,Москва,6,3.2,170.0,1,1,0
https://hh.ru/vacancy/98496167?hhtmFrom=vacancy_search_list,Персональный водитель,ЦУМ,Москва,0,4.0,126.0,1,1,0
https://hh.ru/vacancy/98546551?hhtmFrom=vacancy_search_list,Менеджер образовательных проектов,ЦУМ,Москва,0,3.7,126.0,1,1,0
https://hh.ru/vacancy/98556163?hhtmFrom=vacancy_search_list,Персональный водитель Сколково,ЦУМ,Москва,0,3.7,100.0,1,1,0
https://hh.ru/vacancy/98678358?hhtmFrom=vacancy_search_list,Охранник,ООО Частное охранное предприятие ПАРИТЕТ СБ,Москва,1,3.7,60.0,1,1,0
https://adsrv.hh.ru/click?b=1005099&place=35&meta=IP89DX8oASoI9e7OpRWWgqbGbb55KShickE7fG0lw0C7KU2qLxT_tCBUtOksRfs4If8gWpPR3M5kZyCKvEKOVEX68Zxk34ED3UYYXBueKhahzotus4nYroPaMK7ryz5wragut8jaQEI2h8HmmnwSB3dmmfuAIhl1HiSV6q5sm1pxDdhkOK7DFVtOZrFZM3Wd1A1MrJIpR6Vnci0psCjgNehEyREhcfBrdSPjaykzw8hHNQ7kZ68kxmsQ_VMY0Mf8ERdrPxr6S0vjFupn4P_yp5_FwGaw92NPeMMOSn4tYf390PtqXF54Yu7YzsmG_nC2baPfptn3iVqbQsMGxbBKhfRz-76RvO7RBLnHqapJqvxpmX3Dwp198_FVh2Apii1AkD3ZOFWFTYoIFho7x09X7JulQHKh8asSN8qGeLompITFoa10t7O5rVwOj3qQ3FEMMqPqZHqVeQoy8uhbptBEx0yMlhJ_AzomzS3q08XSy8VC95RzN1Q4KWnv7FSRo_AFVk9ZPzF0qxmONzhYsbWNIA%3D%3D&clickType=link_to_vacancy,Продавец аквариумист,Аквариумная студия Маши Блюм,Москва,0,3.7,70.0,1,1,0
https://adsrv.hh.ru/click?b=1006942&place=36&meta=Z0kYOT80BjrzOZBpdmiPsavHfoPc2xXGbx1v895i97qmAw3VbDNTFjnX8OHwhAnoUJTXED3H-3JpTe6O2gnUz-LRMfrad4JvmZSTTlg6gnBldut84eAuz_QQAqE0xa61h8xdNoWuNrH-aaoeiCt3qaAlSr7ZkCWy2rRSiKzFtQurflkXlga57FTwBwYbfBlGzrSjkH9FfggFUadtwTz6nd9Bk3GNKmiXuFZHjEsOd5aT4mdd8bqiILdpGh8uueyi98oBZwVMKlnV-H8703Jz6d2n9cmTnsoPclIK2YrrL_PECJneu_8eEeDztRkRAoeWzV--3aTIWo7Enh_BXNnva6Son9VamD1a8RBPBRyvaJc6hQYrv8Ga5OWQclKrrMUksENYUQ6gXX4CYFEl2Bwkp9_u2tK9-jcuIoTr-OwyUuSxjYNMNbpr-ZNei--TvSgqrdGFk8rL8WqkP0NtLYu77TF9OLvN3gxcmDMug4QkIdmnLPrfhwlR5GcSqJKBfGAykaJoUFILAyMCq2modwByVA%3D%3D&clickType=link_to_vacancy,Специалист по лазерной эпиляции,ИП Осипов Евгений Евгеньевич,Москва,1,3.7,67.5,1,0,0
https://hh.ru/vacancy/97609273?hhtmFrom=vacancy_search_list,Заведующий хозяйством,ГБОУ города Москвы Школа № 771,Москва,1,3.7,102.0,1,1,0
https://hh.ru/vacancy/98474904?hhtmFrom=vacancy_search_list,Программист java junior,ГБОУ города Москвы Школа № 771,Москва,1,4.0,102.0,1,1,0
https://hh.ru/vacancy/98548108?hhtmFrom=vacancy_search_list,Водитель,АО Институт Оргэнергострой,Москва,3,3.9,92.0,1,1,0
https://hh.ru/vacancy/98562846?hhtmFrom=vacancy_search_list,Руководитель (Начальник) отдела капитального строительства,АО Институт Оргэнергострой,Москва,3,3.9,92.0,1,1,0
https://hh.ru/vacancy/98579803?hhtmFrom=vacancy_search_list,Менеджер по международным отношениям,АО Институт Оргэнергострой,Москва,3,4.0,92.0,1,1,0
https://hh.ru/vacancy/98598226?hhtmFrom=vacancy_search_list,Технический директор,АО Институт Оргэнергострой,Москва,3,4.9,92.0,1,1,0
https://hh.ru/vacancy/98601340?hhtmFrom=vacancy_search_list,Креативный продюсер,АО Институт Оргэнергострой,Москва,3,4.4,92.0,1,1,0
https://hh.ru/vacancy/98697659?hhtmFrom=vacancy_search_list,Customer Service Administrator,АО Институт Оргэнергострой,Москва,3,4.4,92.0,1,1,0
https://hh.ru/vacancy/90783348?hhtmFrom=vacancy_search_list,Менеджер прослушивания звонков (удаленная работа ),Робот Карл,Москва,0,4.0,15.0,1,0,0
https://hh.ru/vacancy/95608727?hhtmFrom=vacancy_search_list,Администратор на пропускной пункт,SOKOLOV,Москва,1,4.2,80.0,1,1,0
https://hh.ru/vacancy/96592736?hhtmFrom=vacancy_search_list,Менеджер по работе с партнерами,ООО Фитмост,Москва,0,4.9,70.0,1,1,0
https://hh.ru/vacancy/97641460?hhtmFrom=vacancy_search_list,Специалист поддержки клиентов,ООО Фитмост,Москва,0,3.2,70.0,1,1,0
https://hh.ru/vacancy/98595507?hhtmFrom=vacancy_search_list,Директор по персоналу (промышленное предприятие),ООО Фитмост,Москва,0,4.2,70.0,1,1,0
https://hh.ru/vacancy/97387393?hhtmFrom=vacancy_search_list,Упаковщик одежды Nike,Объединенная Аутсорсинговая Компания,Москва,0,3.8,410.0,1,0,1
https://hh.ru/vacancy/98109384?hhtmFrom=vacancy_search_list,Программист-разработчик,Работ,Москва,3,3.8,100.0,1,1,0
https://hh.ru/vacancy/98413164?hhtmFrom=vacancy_search_list,Помощник по делопроизводству,ООО СЗ Балтийская Строительная Компания - Развитие,Москва,1,3.8,100.0,1,1,0
https://hh.ru/vacancy/98443581?hhtmFrom=vacancy_search_list,Личный помощник Вице-президента,ООО СЗ Балтийская Строительная Компания - Развитие,Москва,1,3.2,100.0,1,1,0
https://hh.ru/vacancy/98678753?hhtmFrom=vacancy_search_list,Помощник по хозяйству,валентина дем,Москва,1,3.2,200.0,1,1,0
https://hh.ru/vacancy/95698410?hhtmFrom=vacancy_search_list,Уборщик/уборщица (м.Молодёжная),7ЦВЕТОВ,Москва,0,4.0,58.0,1,1,0
https://hh.ru/vacancy/98602117?hhtmFrom=vacancy_search_list,Ассистент продюсера съемок,7ЦВЕТОВ,Москва,0,4.0,58.0,1,1,0
https://hh.ru/vacancy/98650801?hhtmFrom=vacancy_search_list,Водитель-экспедитор,Автоперевозки без посредников (ИП Званцева Олеся Олеговна),Москва,1,4.0,120.0,1,1,0
https://hh.ru/vacancy/98685962?hhtmFrom=vacancy_search_list,Няня,Бакрылова Ирина Сергеевна,Москва,0,4.0,150.0,1,1,0
https://hh.ru/vacancy/94855330?hhtmFrom=vacancy_search_list,Билетный промоутер (удаленная работа),ООО Агентство Афиша,Москва,0,3.9,65.0,1,0,0
https://hh.ru/vacancy/97961791?hhtmFrom=vacancy_search_list,Руководитель проектного офиса,ООО Агентство Афиша,Москва,0,3.8,65.0,1,1,0
https://hh.ru/vacancy/97967466?hhtmFrom=vacancy_search_list,CЕО в проектную компанию,ООО Агентство Афиша,Москва,0,3.7,65.0,1,1,0
https://hh.ru/vacancy/98552921?hhtmFrom=vacancy_search_list,Курьер,Шейфель,Москва,1,3.7,60.0,1,1,0
https://hh.ru/vacancy/98683467?hhtmFrom=vacancy_search_list,Уборщик офисных помещений,АО НПЦ ЭЛВИС,Москва,1,3.5,25.0,0,1,0
https://hh.ru/vacancy/91335739?hhtmFrom=vacancy_search_list,Продавец-консультант во флагман SuperStep,SuperStep,Москва,0,4.3,65.0,1,1,0
https://hh.ru/vacancy/96838329?hhtmFrom=vacancy_search_list,Python разработчик (Django),Hammer Systems,Москва,0,4.7,50.0,1,0,0
https://hh.ru/vacancy/97085597?hhtmFrom=vacancy_search_list,SMM-менеджер BRUSNIKA,BRUSNIKA,Москва,1,4.4,80.0,1,1,0
https://hh.ru/vacancy/97830758?hhtmFrom=vacancy_search_list,Оператор службы доставки воды,АО Уиллстрим,Москва,0,4.8,35.0,1,0,0
https://hh.ru/vacancy/98494103?hhtmFrom=vacancy_search_list,Повар-универсал в семью,ООО Гранат,Москва,3,4.8,260.0,1,1,0
https://hh.ru/vacancy/98545890?hhtmFrom=vacancy_search_list,"ReactJS Developer (TypeScript, Next.js)",ООО Гранат,Москва,3,4.6,260.0,1,1,0
https://hh.ru/vacancy/98561969?hhtmFrom=vacancy_search_list,Домработница/Домработник-универсал в Москве (Славянский бульвар),English Nanny,Москва,3,4.6,150.0,1,1,0
https://hh.ru/vacancy/98592139?hhtmFrom=vacancy_search_list,Руководитель отдела службы безопасности,English Nanny,Москва,3,3.8,150.0,1,1,0
https://hh.ru/vacancy/98683040?hhtmFrom=vacancy_search_list,Видеомонтажер Youtube,Панасюк Алексанр Юрьевич,Москва,3,3.8,100.0,1,0,0
https://hh.ru/vacancy/94620555?hhtmFrom=vacancy_search_list,Повар-универсал,ООО Бадди,Москва,1,3.8,126.0,1,1,0
https://hh.ru/vacancy/96545910?hhtmFrom=vacancy_search_list,QA Engineer (Вьетнам),Finstar Financial Group,Москва,1,4.4,230.0,1,1,0
https://hh.ru/vacancy/97229149?hhtmFrom=vacancy_search_list,Ночной сторож,Finstar Financial Group,Москва,1,4.4,230.0,1,0,0
https://hh.ru/vacancy/98067261?hhtmFrom=vacancy_search_list,Frontend developer,Finstar Financial Group,Москва,1,4.4,230.0,1,1,0
https://hh.ru/vacancy/98446467?hhtmFrom=vacancy_search_list,Водитель-экспедитор с личным грузовым автомобилем,SWG | светодиодное освещение,Москва,1,4.3,130.0,1,1,0
https://hh.ru/vacancy/98551164?hhtmFrom=vacancy_search_list,Заместитель руководителя Аппарата,SWG | светодиодное освещение,Москва,1,4.5,130.0,1,1,0
https://hh.ru/vacancy/98688320?hhtmFrom=vacancy_search_list,Менеджер по маркетплейсу Wildberries,ИП Бабаков Клим Сергеевич,Москва,1,5.0,70.0,1,1,0
https://hh.ru/vacancy/98704310?hhtmFrom=vacancy_search_list,Помощник архитектора (удаленно),YAMAGUCHI,Москва,0,4.2,90.0,1,0,0
https://hh.ru/vacancy/96834417?hhtmFrom=vacancy_search_list,Системный аналитик,YAMAGUCHI,Москва,0,4.6,90.0,1,1,0
https://hh.ru/vacancy/96971518?hhtmFrom=vacancy_search_list,Водитель-экспедитор,ИП Баканова Жанна Александровна,Москва,1,4.6,200.0,1,1,0
https://hh.ru/vacancy/98356534?hhtmFrom=vacancy_search_list,Водитель со своим грузовым автомобилем,ИП Петрикин Александр Вячеславович,Москва,0,4.6,180.0,1,1,0
https://hh.ru/vacancy/98463215?hhtmFrom=vacancy_search_list,Начальник юридического отдела,ООО Арланда,Москва,6,5.0,200.0,1,1,0
https://hh.ru/vacancy/98465024?hhtmFrom=vacancy_search_list,Стажер-разработчик Python,ООО Дивергент,Москва,0,4.9,10.0,0,0,0
https://hh.ru/vacancy/98524787?hhtmFrom=vacancy_search_list,Руководитель по маркетингу / Директор по маркетингу,ООО Дивергент,Москва,0,4.2,10.0,1,1,0
https://adsrv.hh.ru/click?b=1000503&place=35&meta=MVqgQFVLRgKGGkkpDe4Ayh5a_PGrz01bNurPQ7a9wpKOau-Xxwjfv4vApFGOfCTjVUy7vHWIAag_9of6bUbegYNQsRCn5R1Vjb5pRtPRySbqHZ_BJRNnL19E4O1j4NcDZBrRIY13vFfHtSj_2kS_oBAWC_r4zMlCg5dRvgW51hkO4hBhmnP8cPuqaxYf0hHh6JZQbG235ORxG82GR5XdeULojgDm4f0hbq0lFjU29a-gsTuEZrhnhJtmZvtjsZEQmHGfUZXSQtjz7ccpufe9JnuNItVeogjavH5WGvlCffjGnouv3g-UgYNhf0m9ZPyUFYEHB1b52IvDmlu7nQPq4YKPND6N39yBrCTr2mMt7m-UBi7oC-yte2fKcwL4sY90DljZspyKABJqXAn2whRp6ZAdkzUTtBc4wnT98UJaXkzApa2CjBi8z-rcNBpNeiMPD9ArhAsp2YEVqlbfb7s--HUegiWxp71Z5J321oVjaciE3mGda-rlwKjVpwb7rFiiDMIfYCrrHEFO6Y-x7NP2bA%3D%3D&clickType=link_to_vacancy,Специалист по тендерам,ООО Закупки,Москва,1,4.2,100.0,1,1,0
https://adsrv.hh.ru/click?b=987116&place=36&meta=XOna2YIVFOxAb1LVKtuFcW3PKcXgEdJuoR97zVaOoVa2UkzW4zmw6_iO4xrNzSy7QxE1SqNQ4e26mphxw6AXMYtdI8YB01mbFB4XNz-b0FiWjEnqYi7AbOIjRt61-SlPd6Pr886QCT4yqc4NSBZdj4ufBtpPTgLb4pZnSTydzTQb4AWXpZswRWNnirp7gWNCaX70qk_ArGZTyaax8sOe9jA72Isyi3hOZzNz8Mnw3N9Py6KZeFFS1VN4EDLnEnu-m_WzCmSaLtdOTVHrRlRb8taEDMfolk6I8rAF2P4HM50zaOqdZI8VdfUIs0eWt58f0mGHI4rJW4bPJmIryNqESsMYxBBmG8fJlmtWkgo8y0t1b3G7rrvveQFxhvajELG4oZQ1XLMzCDxRE8H4cQrq8vBbN2PX_P9B1UvPmYhrApxI9dkAnQNUdazJq3LgNiNuugSYV-e3tmNQ7wnYK2s7RZC2cUh4NkXT0zJdCKeMIwkUR6KG2WKllrGfhc5zkqyPNctFJTds9dNxKsGOxOx6Gg%3D%3D&clickType=link_to_vacancy,Пиццамейкер,Траттория VABENE!,Москва,1,4.3,96.0,1,0,0
https://hh.ru/vacancy/96124706?hhtmFrom=vacancy_search_list,Специалист поддержки,WILDBERRIES,Москва,0,3.2,50.0,1,1,0
https://hh.ru/vacancy/96422992?hhtmFrom=vacancy_search_list,Инженер по тестированию (QA/Web Team),WILDBERRIES,Москва,0,4.2,50.0,1,1,0
https://hh.ru/vacancy/98428971?hhtmFrom=vacancy_search_list,Управляющий лодж-отель Оленья 4* г. Мурманск,ООО Фишинг Тревелс,Москва,1,4.2,150.0,1,1,0
https://hh.ru/vacancy/98444840?hhtmFrom=vacancy_search_list,Курьер офисный,Группа Родина,Москва,1,3.8,60.0,1,1,0
https://hh.ru/vacancy/98459829?hhtmFrom=vacancy_search_list,Художник,Studia Palette,Москва,1,3.8,35.0,0,0,0
https://hh.ru/vacancy/98519213?hhtmFrom=vacancy_search_list,Специалист по ведению документооборота,Studia Palette,Москва,1,3.2,35.0,1,1,0
https://hh.ru/vacancy/98521776?hhtmFrom=vacancy_search_list,Директор по персоналу/HRD,Tradewell Trading,Москва,6,3.2,400.0,1,1,0
https://hh.ru/vacancy/95723796?hhtmFrom=vacancy_search_list,Заместитель начальника центра - руководитель проекта,Tradewell Trading,Москва,6,3.2,400.0,1,1,0
https://hh.ru/vacancy/96828384?hhtmFrom=vacancy_search_list,Куратор в онлайн-институт психологии,Онлайн-институт Smart,Москва,1,4.4,40.0,1,0,0
https://hh.ru/vacancy/97710742?hhtmFrom=vacancy_search_list,Тестировщик,Qualitica,Москва,0,4.8,50.0,1,0,0
https://hh.ru/vacancy/98426377?hhtmFrom=vacancy_search_list,Дегустатор-фасовщик шоколадных конфет,ООО Проперсонал,Москва,0,3.5,248.5,1,0,1
https://hh.ru/vacancy/98452025?hhtmFrom=vacancy_search_list,Охранник объектовый,ООО Ромб,Москва,3,3.5,80.0,1,0,0
